original_id	id_for_infomap
196885303	6152
9376622	6153
1293051	6154
651543	6155
108045600	6156
78543480	6157
83938774	6158
18370656	6159
15300020	6160
20025220	6161
22091828	6162
17194090	6163
173534506	6164
259505321	6165
19618046	6166
166235979	6167
110812554	6168
109813572	6169
17981089	6170
231085129	6171
26719898	6172
16411060	6173
43911998	6174
15367279	6175
92342722	6176
17936052	6177
252371425	6178
24164536	6179
28991368	6180
17569124	6181
33362218	6182
94831581	6183
19789205	6184
17577078	6185
67321398	6186
28447455	6187
16428278	6188
65152219	6189
63290903	6190
3840	6191
220920045	6192
174350413	6193
66759379	6194
15189849	6195
27515718	6196
246103	6197
259603718	6198
79447979	6199
43266527	6200
111482299	6201
15495117	6202
15686613	6203
5525212	6204
14364397	6205
18161157	6206
165404712	6207
12104222	6208
28676469	6209
9015512	6210
17779287	6211
165482352	6212
259011240	6213
30175166	6214
164725958	6215
15073882	6216
14264410	6217
18500852	6218
189561195	6219
33617885	6220
15745139	6221
6603672	6222
201290345	6223
18124692	6224
14015762	6225
188683808	6226
14079017	6227
17062597	6228
144422669	6229
33778988	6230
19245279	6231
254493514	6232
11424902	6233
18039861	6234
26432499	6235
21259003	6236
15734531	6237
25253084	6238
54708000	6239
194783022	6240
8299792	6241
252606479	6242
28936770	6243
16592690	6244
177276579	6245
186783403	6246
157729385	6247
22660345	6248
77949533	6249
35563232	6250
15030787	6251
167915369	6252
260985403	6253
154435961	6254
15130462	6255
14624025	6256
119468133	6257
37920064	6258
16177296	6259
14290383	6260
191514152	6261
100111917	6262
9588882	6263
9209942	6264
85736993	6265
18911295	6266
14576426	6267
182066809	6268
23451393	6269
29802611	6270
27302814	6271
799630	6272
39645433	6273
80589255	6274
13362422	6275
72615435	6276
121558178	6277
112558885	6278
245094866	6279
15924506	6280
47380390	6281
140979761	6282
29724162	6283
16864988	6284
23530440	6285
18282606	6286
14275501	6287
14549601	6288
68991418	6289
268690589	6290
91273362	6291
14749243	6292
14150407	6293
257186370	6294
14943648	6295
31175661	6296
73749928	6297
217793491	6298
20590490	6299
703953	6300
23406304	6301
15680214	6302
17486092	6303
73347023	6304
125668334	6305
11069462	6306
24816382	6307
21407983	6308
18189305	6309
15943715	6310
16527332	6311
166207466	6312
15023383	6313
29355945	6314
117255869	6315
1957211	6316
152088160	6317
30780296	6318
22023311	6319
14120984	6320
84043516	6321
60304834	6322
78315807	6323
9574902	6324
67771977	6325
17734669	6326
16278038	6327
269082797	6328
15410368	6329
14313749	6330
21867719	6331
50613	6332
22150874	6333
14320910	6334
240247368	6335
42381705	6336
21930609	6337
244770433	6338
59043610	6339
228561093	6340
6655632	6341
18129159	6342
216905062	6343
21781176	6344
34356968	6345
17625824	6346
14782952	6347
22084719	6348
41883924	6349
213945499	6350
162279176	6351
16272356	6352
14399289	6353
29451005	6354
16027532	6355
97598142	6356
246648550	6357
238341121	6358
23782518	6359
160984282	6360
103655819	6361
63292317	6362
773624	6363
246029073	6364
43364907	6365
20329248	6366
6588122	6367
10284472	6368
136461307	6369
114012228	6370
8159652	6371
235737404	6372
216838986	6373
7853592	6374
18691494	6375
5661792	6376
110259781	6377
95137513	6378
15368554	6379
109302745	6380
28140193	6381
781493	6382
134908261	6383
34075958	6384
18231339	6385
5724622	6386
18787132	6387
26211291	6388
227750413	6389
14065548	6390
7599982	6391
137622383	6392
19560605	6393
145159487	6394
255708730	6395
14874721	6396
27961877	6397
25478329	6398
85906552	6399
17789501	6400
197962366	6401
11028352	6402
17393362	6403
262035041	6404
203336407	6405
17065634	6406
15307617	6407
112266869	6408
242860285	6409
56521633	6410
14346361	6411
36098673	6412
217318313	6413
19167202	6414
259615130	6415
18201948	6416
47444914	6417
86711072	6418
17971455	6419
16956339	6420
14519349	6421
20851240	6422
247136805	6423
43765408	6424
6695732	6425
14789042	6426
19044237	6427
24411254	6428
14625146	6429
111809956	6430
15908105	6431
14277846	6432
14109075	6433
28963641	6434
14247062	6435
33414867	6436
989	6437
1774081	6438
42202168	6439
37818134	6440
12795662	6441
9562272	6442
106601959	6443
15385968	6444
14910806	6445
232603412	6446
213702367	6447
96655484	6448
755332	6449
255234205	6450
25911549	6451
142410443	6452
80481912	6453
15110531	6454
19996935	6455
14291015	6456
11567972	6457
7674792	6458
252759457	6459
18017238	6460
34507129	6461
62985966	6462
92927188	6463
21812771	6464
167492987	6465
13785352	6466
6419872	6467
60578598	6468
61510388	6469
107621747	6470
192124196	6471
111729901	6472
10546442	6473
218193050	6474
1129871	6475
71801107	6476
20397358	6477
207205591	6478
36913318	6479
259288021	6480
14563894	6481
223488253	6482
39986906	6483
112749574	6484
173610845	6485
57026817	6486
124854403	6487
17449898	6488
15070780	6489
23148563	6490
26765831	6491
58438772	6492
20731401	6493
94579136	6494
5708292	6495
81020598	6496
40099249	6497
26255541	6498
89552709	6499
21658412	6500
19203457	6501
58617198	6502
155394436	6503
28017930	6504
203495480	6505
85008170	6506
17727253	6507
20632381	6508
14316141	6509
17477864	6510
47110722	6511
142761850	6512
18930170	6513
243522984	6514
8647302	6515
20007264	6516
8112832	6517
134149133	6518
262379715	6519
15409034	6520
21345004	6521
230589809	6522
17926317	6523
25318477	6524
104893393	6525
3714411	6526
19886908	6527
18997715	6528
24889586	6529
19365378	6530
16148602	6531
24930382	6532
20212448	6533
19927845	6534
30933895	6535
255180880	6536
4583971	6537
15400979	6538
269105245	6539
115377377	6540
18000311	6541
175344254	6542
26118186	6543
20254792	6544
20698002	6545
224741780	6546
95912884	6547
126364732	6548
21230617	6549
120652915	6550
230314512	6551
25694234	6552
28441423	6553
35796925	6554
17746589	6555
63054429	6556
135298815	6557
81189900	6558
16248585	6559
147026192	6560
29813042	6561
243691549	6562
15583560	6563
13418512	6564
17273391	6565
25276905	6566
15431942	6567
40721661	6568
160313219	6569
28562298	6570
24224879	6571
26657049	6572
35281506	6573
107093676	6574
27732408	6575
9244262	6576
40532389	6577
63156219	6578
97289556	6579
15842676	6580
92285511	6581
67924644	6582
233221276	6583
22256515	6584
204609287	6585
162898103	6586
17226610	6587
25079420	6588
6723912	6589
18533988	6590
15488145	6591
62301773	6592
16234345	6593
25799963	6594
157767014	6595
104289815	6596
229178886	6597
37896600	6598
23126646	6599
117700355	6600
6131832	6601
14320024	6602
221749521	6603
108622476	6604
34556885	6605
38670814	6606
15626406	6607
15138003	6608
14471169	6609
22141824	6610
27386308	6611
91117627	6612
182172282	6613
196590443	6614
14236479	6615
106963800	6616
175477079	6617
124742769	6618
13690622	6619
83602448	6620
18300176	6621
30018368	6622
188841373	6623
126754289	6624
33080831	6625
223848490	6626
88776484	6627
84488824	6628
48892632	6629
43746845	6630
15479484	6631
146416257	6632
43249641	6633
18247087	6634
28859686	6635
181800245	6636
14659923	6637
57863766	6638
22866896	6639
232230669	6640
238299492	6641
14554078	6642
191358215	6643
3750071	6644
202257778	6645
146943510	6646
99324565	6647
18252347	6648
53962656	6649
62972069	6650
16970638	6651
832831	6652
76784104	6653
9639352	6654
109504968	6655
246061882	6656
68592846	6657
240798167	6658
83865532	6659
80043372	6660
193585697	6661
69136508	6662
110750328	6663
18343178	6664
7867802	6665
28031609	6666
18492564	6667
16506383	6668
18655567	6669
243321948	6670
31830665	6671
180481402	6672
14270329	6673
52162223	6674
19153333	6675
77750391	6676
616173	6677
41721520	6678
15175391	6679
19916228	6680
11726442	6681
23389965	6682
113422725	6683
206358757	6684
17812000	6685
28130246	6686
69648081	6687
145420038	6688
253727842	6689
40937566	6690
20960765	6691
18833982	6692
192972145	6693
218902597	6694
12300692	6695
116488585	6696
98673557	6697
26784273	6698
27953	6699
87719258	6700
16217727	6701
225199394	6702
55648693	6703
26043616	6704
9666782	6705
14165957	6706
180275858	6707
66925975	6708
18391507	6709
15942716	6710
14448173	6711
20477352	6712
22457041	6713
85917069	6714
14097725	6715
5126871	6716
17995655	6717
17429334	6718
23961550	6719
16153984	6720
11403042	6721
53846756	6722
103651694	6723
24574222	6724
20332142	6725
120965844	6726
68414446	6727
205361935	6728
48497316	6729
24798988	6730
69583	6731
147467640	6732
50638723	6733
65858107	6734
76456492	6735
14500374	6736
20276964	6737
52780400	6738
700593	6739
48663963	6740
34934712	6741
26835100	6742
16956811	6743
55274676	6744
185497324	6745
170143271	6746
30386438	6747
17332386	6748
53444887	6749
266568519	6750
221265281	6751
220885006	6752
29125475	6753
33098495	6754
239286291	6755
51531341	6756
83735005	6757
3395021	6758
32266938	6759
15511139	6760
259288480	6761
18029498	6762
29827578	6763
20550830	6764
14517899	6765
15221975	6766
88435810	6767
63073975	6768
14652452	6769
62926597	6770
59427376	6771
194591750	6772
46668984	6773
142415173	6774
18175164	6775
63646347	6776
13012632	6777
187015252	6778
142805881	6779
51997163	6780
8474322	6781
15578710	6782
6911662	6783
18832833	6784
17058577	6785
13728412	6786
20545925	6787
34118997	6788
15008449	6789
17357018	6790
121239864	6791
19794129	6792
43785909	6793
20201647	6794
19137574	6795
9615962	6796
38194364	6797
253414535	6798
99740489	6799
20842354	6800
19632835	6801
142513252	6802
125090401	6803
8340752	6804
18214840	6805
16348705	6806
15749177	6807
16156062	6808
56805668	6809
104055955	6810
190969275	6811
30854420	6812
182357928	6813
14185424	6814
68475377	6815
120309742	6816
113979106	6817
10356542	6818
150435789	6819
236508708	6820
18204677	6821
16352993	6822
242454810	6823
34924998	6824
14115587	6825
20567743	6826
12485522	6827
14957541	6828
267882860	6829
146906710	6830
17608059	6831
23992376	6832
37549379	6833
23593412	6834
5606492	6835
8539242	6836
235629835	6837
14258602	6838
17125155	6839
14179549	6840
198599261	6841
264400863	6842
259653783	6843
14993466	6844
15374280	6845
21266715	6846
16535920	6847
247057776	6848
141379955	6849
237114951	6850
25661540	6851
3171031	6852
186024338	6853
17446886	6854
267517115	6855
14475312	6856
109339635	6857
14553055	6858
58563977	6859
29632619	6860
58988537	6861
139535000	6862
26089676	6863
18497497	6864
46787956	6865
31030273	6866
14894307	6867
252760820	6868
21566395	6869
182562771	6870
26470645	6871
17206658	6872
238468639	6873
80741351	6874
205936089	6875
49723206	6876
22380908	6877
143613967	6878
39047949	6879
83966731	6880
14380462	6881
16530557	6882
18295455	6883
190229279	6884
16997044	6885
45484909	6886
18216761	6887
14889185	6888
271160885	6889
267579171	6890
80979157	6891
196853166	6892
128144689	6893
119480392	6894
36702921	6895
84497664	6896
14378281	6897
18415509	6898
17402349	6899
68036460	6900
54295084	6901
20733757	6902
60849055	6903
175413619	6904
66993	6905
30705248	6906
118352178	6907
75816353	6908
266761504	6909
20338713	6910
111053385	6911
18752726	6912
86080280	6913
1315431	6914
18588568	6915
61818955	6916
169234290	6917
220756966	6918
